aX,aY,aZ,gX,gY,gZ
0.306,-0.219,-0.926,-1.892,-31.250,-20.081
0.423,-0.316,-0.877,-7.996,-27.039,-5.554
0.510,-0.365,-0.804,-14.038,-26.917,6.958
0.559,-0.372,-0.719,-16.968,-26.855,15.930
0.572,-0.339,-0.659,-16.968,-23.987,21.545
0.564,-0.270,-0.640,-14.587,-18.860,24.841
0.552,-0.203,-0.667,-9.705,-13.000,26.489
0.548,-0.142,-0.719,-2.197,-8.911,28.809
0.545,-0.086,-0.756,3.601,-7.385,31.006
0.552,-0.047,-0.810,7.812,-4.761,31.677
0.550,-0.009,-0.857,9.216,-3.845,31.433
0.549,0.032,-0.908,9.094,-2.686,30.579
0.542,0.050,-0.925,7.874,-1.099,29.175
0.534,0.062,-0.933,6.287,0.061,25.696
0.527,0.074,-0.910,3.662,1.404,21.118
0.513,0.087,-0.881,2.197,2.869,14.526
0.498,0.083,-0.850,3.418,2.869,8.240
0.481,0.083,-0.849,5.127,2.075,2.747
0.466,0.074,-0.873,5.676,0.671,-1.404
0.449,0.036,-0.887,6.836,-0.183,-3.906
0.434,0.005,-0.907,7.324,-1.038,-6.287
0.420,-0.012,-0.935,5.981,-1.343,-6.836
0.419,-0.017,-0.955,3.845,-0.977,-6.531
0.422,-0.032,-0.962,2.441,-1.648,-5.920
0.434,-0.048,-0.971,1.038,-2.808,-5.005
0.438,-0.053,-0.971,-1.587,-4.456,-4.150
0.447,-0.049,-0.954,-5.554,-6.409,-2.869
0.466,-0.049,-0.891,-9.094,-7.324,-2.075
0.478,-0.048,-0.841,-9.888,-6.836,-2.319
0.507,-0.075,-0.813,-7.019,-7.874,-2.930
0.507,-0.057,-0.786,-2.441,-9.216,-4.456
0.502,-0.062,-0.758,3.784,-9.033,-7.019
0.511,-0.098,-0.762,10.498,-8.789,-7.385
0.520,-0.066,-0.781,14.587,-8.789,-5.249
0.533,-0.037,-0.826,16.785,-7.324,-2.930
0.555,-0.023,-0.858,16.968,-5.310,-1.282
0.562,-0.002,-0.876,13.489,-3.418,0.854
0.560,0.023,-0.890,8.545,-2.563,3.052
0.561,0.054,-0.909,3.418,-1.160,5.310
0.578,0.063,-0.920,-1.282,0.061,7.385
0.587,0.066,-0.917,-5.798,1.465,7.507
0.583,0.064,-0.894,-8.911,1.160,4.578
0.570,0.043,-0.870,-9.399,-0.488,0.366
0.550,0.028,-0.851,-7.629,-2.319,-3.296
0.521,0.019,-0.845,-4.883,-4.333,-6.836
0.492,0.005,-0.859,-1.160,-5.615,-9.338
0.478,-0.004,-0.888,1.465,-7.263,-9.705
0.475,-0.012,-0.911,0.977,-7.935,-8.362
0.476,-0.018,-0.929,-2.563,-7.019,-5.737
0.487,-0.024,-0.923,-7.812,-5.615,-2.136
0.502,-0.030,-0.914,-13.977,-3.601,1.221
0.541,-0.047,-0.883,-19.348,-0.854,3.845
0.562,-0.057,-0.838,-22.156,0.549,5.249
0.589,-0.061,-0.799,-21.667,0.122,4.028
0.613,-0.057,-0.758,-18.555,-0.977,1.038
0.619,-0.071,-0.728,-12.817,-1.099,-3.357
0.610,-0.085,-0.722,-5.005,-2.625,-8.179
0.607,-0.099,-0.747,2.197,-4.272,-11.536
0.602,-0.116,-0.781,6.897,-4.517,-13.184
0.583,-0.125,-0.811,8.789,-3.479,-13.672
0.554,-0.118,-0.838,8.484,-2.563,-12.390
0.526,-0.101,-0.863,7.141,-1.892,-9.399
0.511,-0.076,-0.887,4.272,0.244,-5.127
0.510,-0.055,-0.905,0.122,4.028,-0.610
0.502,-0.037,-0.912,-3.967,7.874,3.296
0.513,-0.029,-0.896,-7.080,9.338,7.019
0.530,-0.020,-0.885,-9.399,10.986,8.423
0.542,-0.014,-0.864,-10.986,11.353,7.996
0.547,-0.019,-0.852,-9.277,9.705,6.287
0.554,-0.031,-0.860,-6.287,6.531,3.479
0.548,-0.051,-0.869,-3.052,3.784,0.244
0.531,-0.067,-0.879,-0.977,1.038,-2.380
0.503,-0.071,-0.885,0.366,-2.075,-3.967
0.480,-0.071,-0.896,1.465,-4.333,-4.150
0.469,-0.073,-0.915,1.526,-4.700,-2.441

0.174,0.636,-1.744,-159.851,-29.846,-15.442
0.109,0.701,-1.743,-185.852,-38.635,-16.541
0.058,0.769,-1.740,-211.365,-47.302,-14.099
0.005,0.829,-1.735,-235.962,-56.152,-7.202
-0.018,0.869,-1.725,-256.836,-64.880,-0.977
0.004,0.888,-1.717,-275.818,-74.951,2.808
0.038,0.878,-1.708,-292.908,-87.524,3.174
0.083,0.857,-1.691,-310.364,-102.234,-0.671
0.145,0.816,-1.665,-330.444,-117.798,-7.812
0.218,0.762,-1.627,-355.774,-132.202,-17.883
0.299,0.717,-1.526,-384.338,-144.226,-28.198
0.319,0.700,-1.378,-412.720,-152.161,-39.673
0.287,0.746,-1.140,-435.608,-160.217,-54.810
0.247,0.745,-0.832,-442.566,-167.908,-74.524
0.187,0.660,-0.582,-422.302,-171.753,-91.370
0.178,0.550,-0.433,-392.212,-175.781,-99.365
0.167,0.438,-0.353,-375.000,-181.458,-100.769
0.203,0.364,-0.349,-375.977,-190.063,-96.069
0.214,0.349,-0.300,-395.447,-196.594,-90.027
0.211,0.431,-0.251,-425.171,-200.195,-89.722
0.160,0.641,-0.029,-462.158,-205.261,-96.680
-0.044,0.824,0.468,-477.783,-207.703,-112.549
-0.191,0.824,0.973,-460.876,-212.646,-128.601
-0.313,0.797,1.449,-436.035,-223.816,-134.033
-0.370,0.766,1.739,-402.161,-230.652,-128.296
-0.365,0.751,1.827,-375.610,-225.647,-111.267
-0.469,0.910,1.818,-365.601,-199.707,-84.229
-0.506,1.110,1.684,-373.718,-150.635,-55.176
-0.495,1.326,1.673,-409.241,-86.426,-31.006
-0.436,1.506,1.910,-456.299,-22.217,-16.174
-0.315,1.590,2.257,-486.328,25.330,-3.235
-0.081,1.556,2.687,-486.023,51.697,17.334
0.273,1.410,3.029,-457.764,69.580,32.104
0.469,1.298,3.054,-408.936,76.416,59.937
0.685,1.006,2.859,-323.547,78.674,66.650
0.792,0.607,2.633,-248.169,66.223,53.284
0.829,0.215,2.480,-199.951,40.283,38.696
0.819,-0.116,2.387,-161.865,6.897,19.043
0.819,-0.304,2.309,-120.544,-28.625,-5.249
0.786,-0.361,2.222,-77.454,-56.885,-24.719
0.724,-0.411,2.072,-33.020,-65.308,-38.940
0.601,-0.437,1.833,9.460,-54.504,-45.044
0.459,-0.438,1.543,41.687,-39.307,-43.091
0.366,-0.448,1.271,59.753,-27.710,-35.950
0.300,-0.383,1.058,62.988,-16.541,-25.146
0.267,-0.308,0.915,54.321,-0.244,-14.343
0.261,-0.247,0.813,39.063,21.240,-4.333
0.269,-0.208,0.734,20.996,42.603,5.127
0.291,-0.187,0.674,3.601,53.833,13.489
0.336,-0.138,0.667,-12.207,52.490,19.592
0.391,-0.083,0.704,-22.949,45.227,21.057
0.410,-0.049,0.762,-25.391,35.095,18.188
0.430,-0.048,0.821,-23.499,21.362,12.695
0.437,-0.032,0.895,-19.531,6.531,7.874
0.432,-0.058,0.960,-13.428,-5.920,3.967
0.429,-0.096,0.994,-6.897,-15.503,2.319
0.427,-0.108,1.017,-2.686,-19.836,3.357
0.445,-0.124,1.015,-1.282,-17.822,5.737
0.476,-0.100,0.994,-2.808,-11.536,8.545
0.516,-0.101,0.955,-7.080,-2.869,8.728
0.510,-0.124,0.937,-13.733,4.883,6.226
0.497,-0.141,0.944,-20.203,9.216,4.639
0.487,-0.113,0.967,-23.560,9.277,3.601
0.454,-0.073,1.031,-21.606,4.761,1.892
0.440,-0.140,1.054,-11.047,-0.732,0.305
0.440,-0.143,1.035,-1.648,-4.211,1.404
0.454,-0.143,0.994,3.418,-3.601,3.906
0.457,-0.100,0.972,5.371,-1.160,5.737
0.458,-0.112,0.965,7.202,1.282,4.639
0.432,-0.132,0.942,8.972,1.648,2.808
0.428,-0.131,0.921,8.606,1.404,2.930
0.430,-0.125,0.898,7.080,1.831,3.906
0.430,-0.083,0.881,3.723,3.967,4.395
0.416,-0.076,0.892,1.404,5.859,3.601
0.408,-0.108,0.877,2.197,6.531,2.625
0.415,-0.096,0.851,3.174,6.653,3.723
0.438,-0.093,0.830,3.479,4.517,4.761
0.443,-0.029,0.836,3.174,1.892,3.662
0.426,-0.055,0.851,5.676,0.793,-0.610
0.418,-0.105,0.845,10.376,-1.648,-2.380
0.427,-0.104,0.826,12.878,-4.822,-1.770
0.457,-0.102,0.807,13.489,-7.141,-0.977
0.480,-0.082,0.801,11.719,-9.033,-1.648
0.476,-0.074,0.811,9.705,-11.169,-4.639
0.464,-0.109,0.817,8.301,-12.878,-8.423
0.442,-0.117,0.815,5.981,-13.855,-10.986
0.424,-0.115,0.811,3.052,-14.282,-11.536
0.398,-0.108,0.820,1.282,-15.198,-10.620
0.376,-0.120,0.848,0.732,-16.113,-10.315
0.371,-0.144,0.860,1.709,-16.113,-9.949
0.373,-0.131,0.859,2.930,-14.160,-7.629
0.377,-0.125,0.866,4.395,-11.780,-6.042
0.387,-0.143,0.859,6.165,-8.850,-5.005
0.394,-0.140,0.845,6.348,-5.859,-4.333
0.410,-0.129,0.832,5.859,-3.540,-3.967
0.412,-0.107,0.824,4.456,-2.197,-4.517
0.406,-0.103,0.815,3.235,-1.160,-5.371
0.382,-0.082,0.812,2.075,-0.244,-5.249
0.363,-0.094,0.814,1.587,-1.343,-5.676
0.337,-0.119,0.811,2.563,-4.456,-5.371
0.305,-0.119,0.818,3.235,-8.179,-5.066
0.296,-0.150,0.829,4.272,-10.925,-5.188
0.292,-0.173,0.831,5.737,-11.963,-4.089
0.316,-0.180,0.843,6.226,-11.963,-1.892
0.358,-0.177,0.856,6.042,-12.756,-0.549
0.399,-0.171,0.874,4.333,-14.160,-0.854
0.426,-0.164,0.895,1.465,-15.259,-2.808
0.424,-0.165,0.912,-1.160,-15.991,-6.592
0.399,-0.182,0.920,-2.258,-16.235,-9.460
0.365,-0.189,0.920,-2.136,-16.541,-10.498
0.351,-0.186,0.914,-1.526,-16.052,-9.827
0.339,-0.195,0.912,-0.427,-13.000,-9.338
0.327,-0.214,0.919,0.671,-8.850,-8.179
0.316,-0.205,0.949,1.221,-4.761,-5.371
0.331,-0.222,0.960,4.639,-1.465,-2.319
0.349,-0.219,0.944,8.423,-0.061,0.671
0.377,-0.200,0.925,10.925,-0.916,2.686
0.396,-0.180,0.902,12.878,-4.150,2.686
0.408,-0.164,0.886,13.611,-7.202,1.709

0.485,0.945,-1.788,242.004,79.041,197.632
0.579,1.031,-1.780,228.333,55.603,174.622
0.641,1.092,-1.741,215.515,37.048,153.687
0.659,1.098,-1.711,203.918,26.245,132.996
0.696,1.063,-1.663,193.542,12.878,115.540
0.711,1.000,-1.551,182.007,-0.488,101.135
0.712,0.868,-1.430,172.180,-8.667,87.463
0.693,0.753,-1.372,161.621,-15.015,75.562
0.697,0.648,-1.322,147.583,-18.372,70.007
0.754,0.552,-1.280,127.869,-12.146,68.970
0.781,0.450,-1.250,107.422,-4.517,65.979
0.826,0.470,-1.157,78.491,1.465,68.481
0.871,0.400,-1.111,55.725,8.118,65.491
0.880,0.371,-1.033,35.767,15.076,51.697
0.874,0.275,-0.979,25.879,11.902,37.964
0.823,0.150,-0.951,22.522,3.174,20.386
0.770,0.013,-0.930,20.264,-6.226,3.296
0.726,-0.122,-0.901,18.188,-13.794,-10.376
0.638,-0.223,-0.852,15.686,-18.311,-22.461
0.546,-0.314,-0.826,14.465,-22.400,-30.884
0.478,-0.381,-0.796,11.597,-25.513,-31.433
0.447,-0.436,-0.752,3.479,-22.583,-22.827
0.443,-0.464,-0.699,-7.629,-15.381,-9.094
0.477,-0.462,-0.667,-17.456,-8.362,5.798
0.536,-0.433,-0.659,-24.841,-2.014,20.630
0.601,-0.403,-0.652,-29.907,3.967,31.006
0.644,-0.372,-0.608,-31.250,7.629,34.607
0.665,-0.339,-0.569,-26.794,9.033,32.104
0.674,-0.306,-0.583,-16.418,7.874,24.658
0.660,-0.274,-0.639,-4.089,4.272,15.015
0.635,-0.262,-0.696,6.836,0.793,4.761
0.579,-0.252,-0.755,15.076,-1.587,-2.930
0.548,-0.243,-0.814,18.738,-3.906,-7.263
0.520,-0.246,-0.843,16.541,-4.272,-7.141
0.507,-0.240,-0.855,9.583,-2.319,-3.784
0.512,-0.227,-0.869,0.183,1.282,2.197
0.542,-0.213,-0.870,-9.766,5.615,9.949
0.578,-0.206,-0.828,-18.372,10.193,16.113
0.625,-0.210,-0.781,-23.132,14.709,18.494
0.658,-0.202,-0.774,-23.682,15.442,16.052
0.680,-0.194,-0.768,-20.203,11.169,9.644
0.675,-0.200,-0.746,-14.526,6.348,0.183
0.649,-0.234,-0.747,-6.714,1.465,-10.925
0.617,-0.267,-0.753,0.854,-3.723,-18.860
0.589,-0.301,-0.780,4.700,-6.470,-22.888
0.562,-0.326,-0.789,3.906,-6.836,-22.705
0.529,-0.342,-0.770,0.916,-4.700,-19.287
0.511,-0.363,-0.773,-2.075,-0.366,-12.573
0.528,-0.382,-0.772,-6.836,3.906,-2.991
0.572,-0.362,-0.756,-13.428,7.812,6.714
0.616,-0.330,-0.735,-18.921,11.047,12.878
0.631,-0.322,-0.705,-19.348,12.573,13.062
0.652,-0.324,-0.692,-14.648,9.766,9.827
0.671,-0.327,-0.692,-9.094,6.348,4.517
0.664,-0.317,-0.701,-4.639,3.235,-1.160
0.630,-0.315,-0.716,0.061,-0.122,-7.446
0.596,-0.335,-0.724,6.042,-4.517,-12.329
0.582,-0.354,-0.742,9.705,-8.118,-12.390
0.575,-0.360,-0.771,8.118,-7.568,-9.888
0.572,-0.342,-0.795,3.906,-6.165,-5.859
0.560,-0.343,-0.787,-0.854,-4.089,-2.197
0.564,-0.354,-0.769,-5.066,-1.709,1.953
0.592,-0.353,-0.735,-9.399,-0.061,8.057
0.626,-0.326,-0.699,-13.611,2.380,12.939
0.656,-0.315,-0.663,-13.977,4.639,14.038
0.680,-0.318,-0.634,-9.705,4.211,12.207
0.696,-0.319,-0.639,-3.784,1.831,8.728
0.706,-0.314,-0.673,0.732,0.488,4.822
0.688,-0.309,-0.701,2.930,-0.244,0.549
0.664,-0.312,-0.724,4.639,-0.610,-2.747
0.641,-0.314,-0.743,5.188,-1.343,-5.127
0.615,-0.315,-0.753,4.211,-2.319,-5.920
0.589,-0.317,-0.752,2.625,-2.563,-5.188
0.572,-0.327,-0.755,0.610,-2.441,-2.747
0.584,-0.337,-0.765,-2.258,-1.099,0.732
0.605,-0.336,-0.765,-7.507,1.648,5.798
0.627,-0.329,-0.734,-13.000,4.578,9.338
0.635,-0.337,-0.694,-15.015,6.287,10.681
0.655,-0.336,-0.669,-13.794,5.981,10.620
0.680,-0.330,-0.667,-11.658,6.226,8.423
0.688,-0.315,-0.671,-8.240,5.798,3.967
0.702,-0.316,-0.696,-3.662,4.517,-2.258
0.699,-0.319,-0.727,0.061,2.808,-9.949
0.660,-0.316,-0.731,2.136,1.404,-17.944
0.617,-0.339,-0.717,4.639,-0.122,-23.010
0.586,-0.353,-0.722,5.920,-0.061,-23.315
0.578,-0.371,-0.735,5.249,1.892,-20.569
0.576,-0.395,-0.745,2.869,4.944,-15.747
0.576,-0.388,-0.746,0.244,7.324,-10.681
0.582,-0.382,-0.740,-1.404,8.850,-6.714
0.579,-0.371,-0.730,-1.648,9.033,-3.418
0.589,-0.371,-0.724,0.061,8.728,-1.343
0.599,-0.361,-0.723,2.441,7.202,-0.610
0.605,-0.356,-0.728,5.798,4.272,-1.282
0.606,-0.347,-0.742,9.094,1.587,-2.380
0.595,-0.344,-0.750,10.864,0.305,-3.967
0.577,-0.343,-0.751,11.414,-0.305,-4.028
0.575,-0.343,-0.750,10.498,-0.366,-2.563
0.573,-0.334,-0.769,8.789,1.770,-0.732
0.575,-0.323,-0.783,6.348,3.784,1.709
0.571,-0.313,-0.786,4.089,4.578,3.784
0.575,-0.305,-0.785,2.441,5.127,5.371
0.576,-0.288,-0.783,0.854,5.005,6.470
0.586,-0.273,-0.786,-0.366,4.395,6.409
0.597,-0.267,-0.787,-0.610,2.930,4.944
0.600,-0.271,-0.786,-0.793,1.465,2.319
0.593,-0.275,-0.775,-1.526,-0.244,-0.244
0.581,-0.288,-0.750,-2.197,-0.977,-1.526
0.574,-0.306,-0.735,-2.136,-0.732,-1.587
0.583,-0.311,-0.736,-2.686,-0.061,-0.061
0.592,-0.317,-0.745,-3.906,1.343,2.136
0.606,-0.324,-0.748,-5.005,1.770,3.479
0.612,-0.326,-0.753,-6.165,1.526,3.174
0.619,-0.325,-0.764,-7.202,0.854,1.587
0.625,-0.320,-0.774,-8.484,0.305,-1.099
0.621,-0.319,-0.776,-9.644,-0.732,-4.883
0.598,-0.305,-0.771,-10.071,-2.808,-9.155
0.577,-0.306,-0.746,-8.728,-5.493,-12.390
0.554,-0.318,-0.726,-7.019,-6.897,-13.550

-0.644,1.285,2.125,-428.650,-186.646,-203.552
-0.788,1.181,2.723,-411.621,-200.134,-206.970
-0.940,1.048,3.145,-390.564,-172.729,-186.218
-0.934,0.976,3.207,-362.610,-109.497,-138.000
-0.924,0.836,3.030,-338.806,-34.424,-82.214
-0.847,0.654,2.853,-321.045,26.733,-34.729
-0.614,0.408,2.611,-307.190,68.665,4.089
-0.354,0.376,2.632,-307.434,83.740,33.997
-0.015,0.201,2.542,-274.536,90.271,49.561
0.207,0.022,2.381,-223.206,96.497,40.955
0.339,-0.122,2.193,-179.321,86.243,32.532
0.370,-0.292,2.025,-138.428,52.551,17.395
0.307,-0.437,1.893,-94.421,10.193,-5.371
0.166,-0.522,1.788,-56.702,-25.635,-25.696
-0.001,-0.597,1.689,-24.536,-45.715,-35.767
-0.124,-0.630,1.518,2.930,-47.241,-32.776
-0.129,-0.564,1.297,19.409,-35.278,-17.212
-0.070,-0.486,1.066,21.606,-12.939,-1.038
-0.001,-0.422,0.878,10.315,13.977,11.414
0.049,-0.357,0.805,-7.690,38.025,20.325
0.105,-0.259,0.829,-22.888,50.659,24.109
0.171,-0.201,0.875,-29.785,47.729,21.606
0.203,-0.170,0.936,-29.846,34.973,15.686
0.214,-0.156,0.999,-25.757,18.799,8.911
0.181,-0.143,1.058,-18.921,4.395,1.831
0.154,-0.191,1.075,-8.423,-6.958,-2.075
0.139,-0.206,1.063,-0.549,-14.160,-2.136
0.144,-0.209,1.024,1.953,-15.137,-1.709
0.146,-0.212,0.982,-0.977,-10.864,-1.404
0.145,-0.209,0.983,-8.301,-4.578,-0.977
0.160,-0.211,1.003,-15.503,0.305,-0.244
0.173,-0.196,1.034,-20.081,2.258,-0.061
0.174,-0.168,1.080,-20.081,0.610,-1.221
0.162,-0.195,1.104,-12.695,-5.066,-3.113
0.146,-0.208,1.112,-2.563,-13.428,-3.662
0.144,-0.228,1.085,6.409,-19.348,-2.930
0.132,-0.239,1.043,13.062,-21.057,-0.854
0.144,-0.248,0.989,14.648,-17.761,2.136
0.163,-0.250,0.948,9.521,-10.315,4.395
0.155,-0.254,0.952,0.549,-0.549,4.761
0.146,-0.253,0.990,-7.019,8.545,4.272
0.146,-0.247,1.009,-9.705,13.611,4.883
0.156,-0.227,1.001,-8.484,12.817,5.249
0.165,-0.195,0.989,-5.920,7.751,4.822
0.158,-0.161,0.986,-3.052,3.052,4.395
0.143,-0.172,0.985,2.319,0.244,2.441
0.121,-0.166,0.964,9.277,-2.808,1.648
0.143,-0.172,0.922,14.526,-5.615,1.770
0.161,-0.178,0.878,15.442,-7.446,1.099
0.167,-0.193,0.869,11.536,-7.568,-0.122
0.159,-0.202,0.889,6.348,-6.287,-1.587
0.147,-0.209,0.911,2.319,-4.822,-2.258
0.141,-0.205,0.924,0.244,-3.601,-2.136
0.134,-0.198,0.936,-0.854,-1.221,-1.404
0.138,-0.197,0.939,-0.549,1.587,-1.404
0.144,-0.194,0.941,1.038,1.160,-1.831
0.142,-0.197,0.952,3.052,-1.404,-2.014
0.129,-0.199,0.957,5.127,-2.686,-2.075
0.138,-0.211,0.951,6.714,-2.991,-1.709
0.147,-0.221,0.939,6.958,-2.075,-1.465
0.146,-0.229,0.931,5.432,0.000,-1.343
0.138,-0.227,0.932,3.662,1.831,-0.549
0.154,-0.213,0.934,1.770,3.113,0.366
0.152,-0.217,0.928,0.977,4.700,-0.122
0.139,-0.215,0.914,0.000,5.920,-0.244
0.136,-0.213,0.927,-0.183,5.737,-0.488
0.126,-0.201,0.946,0.549,4.578,-1.282
0.131,-0.218,0.963,3.845,3.052,-1.648
0.140,-0.229,0.955,7.385,1.038,-1.282
0.156,-0.229,0.941,9.521,-0.122,-0.366
0.160,-0.224,0.925,10.010,-1.282,-0.244
0.153,-0.236,0.909,9.399,-1.221,-0.671
0.136,-0.244,0.901,6.775,0.122,-1.160
0.129,-0.247,0.900,3.906,1.892,-1.160
0.134,-0.236,0.911,2.014,2.563,-0.671
0.140,-0.232,0.925,1.770,2.136,-0.793
0.141,-0.232,0.937,2.686,0.977,-1.831
0.135,-0.236,0.939,4.150,0.061,-2.075
0.128,-0.236,0.938,5.676,-0.183,-2.014
0.124,-0.239,0.930,6.775,-0.183,-2.319
0.114,-0.258,0.947,8.118,-0.793,-3.357
0.104,-0.273,0.936,8.484,0.305,-2.136
0.105,-0.279,0.932,8.484,2.930,-1.221
0.106,-0.276,0.932,7.568,4.700,-0.305
0.119,-0.270,0.943,6.531,5.310,-0.061
0.132,-0.273,0.958,5.493,5.127,-0.854
0.141,-0.263,0.968,5.371,4.456,-1.038
0.146,-0.261,0.968,7.019,2.991,-1.709
0.144,-0.272,0.953,9.338,0.549,-2.502
0.145,-0.268,0.946,10.620,-1.160,-2.808
0.135,-0.267,0.936,11.169,-1.282,-3.296
0.124,-0.267,0.937,10.925,-0.183,-3.418
0.113,-0.272,0.946,10.498,0.122,-3.906
0.111,-0.277,0.938,10.925,-0.183,-3.052
0.125,-0.269,0.940,11.108,-0.183,-2.075
0.129,-0.277,0.936,10.986,0.793,-1.587
0.126,-0.284,0.938,10.559,2.930,-0.610
0.133,-0.287,0.929,10.132,5.493,1.038
0.148,-0.278,0.920,8.667,8.057,1.953
0.156,-0.272,0.919,7.019,9.949,2.197
0.149,-0.267,0.928,6.287,8.423,1.587
0.152,-0.259,0.955,7.202,3.723,0.000
0.154,-0.261,0.977,9.888,-1.526,-2.075
0.156,-0.262,0.990,13.916,-5.554,-4.272
0.156,-0.274,0.979,17.822,-7.874,-6.104
0.154,-0.281,0.967,20.630,-8.606,-7.263
0.142,-0.293,0.957,21.545,-8.423,-7.263
0.135,-0.302,0.980,21.362,-7.874,-6.165
0.131,-0.315,1.012,21.057,-5.798,-5.188
0.131,-0.316,1.041,21.179,-2.625,-3.967
0.136,-0.321,1.070,22.095,-0.122,-3.174
0.142,-0.315,1.090,24.475,0.549,-2.991
0.164,-0.300,1.105,29.785,-1.770,-4.395
0.164,-0.310,1.096,36.499,-4.761,-7.385
0.160,-0.320,1.084,42.114,-6.287,-9.583
0.158,-0.331,1.066,45.654,-6.470,-10.803
0.148,-0.333,1.057,47.668,-6.042,-11.536
0.136,-0.331,1.056,49.377,-5.859,-11.658
0.128,-0.334,1.068,51.453,-7.446,-11.658

-0.252,-0.134,2.234,375.977,-64.941,32.166
-0.326,-0.116,2.167,409.302,-62.500,46.753
-0.376,-0.112,2.120,430.359,-52.490,63.599
-0.355,-0.109,2.002,438.599,-34.668,78.369
-0.431,-0.158,1.971,435.791,-3.906,86.914
-0.582,-0.231,1.925,434.265,31.006,93.506
-0.667,-0.224,1.862,441.833,54.749,110.596
-0.642,-0.172,1.759,456.482,73.730,134.277
-0.587,-0.099,1.594,471.924,90.637,155.273
-0.526,-0.062,1.424,483.643,102.295,169.617
-0.503,-0.026,1.198,491.638,105.835,176.270
-0.401,-0.005,0.865,494.446,103.760,181.946
-0.432,-0.018,0.614,488.037,112.854,186.523
-0.474,0.029,0.378,479.980,125.671,192.749
-0.464,0.133,0.114,471.558,127.502,205.627
-0.447,0.314,-0.148,462.891,126.282,221.313
-0.419,0.547,-0.399,450.012,128.967,235.474
-0.363,0.830,-0.660,431.885,131.287,244.385
-0.307,1.139,-0.858,411.072,129.395,246.277
-0.244,1.387,-1.006,396.057,119.995,235.535
-0.212,1.711,-1.193,386.353,95.337,219.360
-0.187,2.076,-1.402,374.512,71.716,209.595
-0.138,2.380,-1.710,354.980,64.270,208.069
-0.206,2.681,-2.090,323.303,61.096,210.510
-0.283,3.051,-2.352,275.818,46.082,218.018
-0.041,3.125,-2.701,229.309,16.113,230.347
0.147,3.198,-3.060,193.726,8.728,203.735
0.359,2.928,-3.179,155.273,0.488,146.851
0.578,2.445,-2.910,127.502,-31.799,55.603
0.597,1.814,-2.369,93.262,-72.937,-23.499
0.534,1.150,-1.715,56.274,-106.079,-65.613
0.580,0.465,-1.083,19.348,-110.413,-81.116
0.667,-0.130,-0.554,-5.005,-96.313,-82.153
0.743,-0.530,-0.149,-17.517,-80.200,-69.153
0.845,-0.847,0.069,-20.081,-67.566,-44.250
0.958,-0.946,0.077,-15.015,-51.514,-16.418
1.038,-0.877,-0.120,-6.042,-30.701,4.456
1.081,-0.739,-0.354,1.648,-13.184,15.442
0.974,-0.551,-0.517,7.507,-3.235,14.282
0.789,-0.352,-0.647,17.517,-0.916,6.226
0.597,-0.170,-0.774,28.442,0.732,-0.671
0.455,-0.032,-0.898,33.508,4.700,-2.563
0.352,0.073,-1.011,31.372,7.935,3.662
0.302,0.165,-1.119,20.874,11.536,17.578
0.309,0.193,-1.186,4.883,16.296,33.752
0.367,0.177,-1.189,-12.939,20.874,46.692
0.460,0.163,-1.115,-32.410,27.161,54.382
0.530,0.174,-1.001,-48.218,30.273,55.176
0.595,0.172,-0.865,-51.941,24.414,50.842
0.639,0.153,-0.782,-43.213,16.235,39.673
0.668,0.119,-0.760,-27.710,7.141,22.705
0.646,0.054,-0.770,-9.338,-1.709,2.563
0.598,-0.019,-0.784,6.897,-10.498,-15.320
0.521,-0.076,-0.797,15.930,-13.367,-25.757
0.456,-0.114,-0.823,15.869,-11.169,-25.146
0.442,-0.130,-0.851,9.216,-7.263,-15.625
0.463,-0.130,-0.865,-0.305,-1.221,-3.723
0.492,-0.119,-0.857,-9.155,4.272,5.615
0.532,-0.115,-0.821,-15.320,7.385,12.817
0.543,-0.089,-0.784,-17.273,8.850,15.259
0.539,-0.075,-0.763,-14.404,8.606,15.930
0.557,-0.058,-0.781,-7.690,6.592,14.221
0.594,-0.043,-0.821,-0.732,5.676,9.216
0.589,-0.025,-0.861,5.005,3.540,1.892
0.571,-0.011,-0.877,8.301,0.793,-4.456
0.546,-0.013,-0.890,8.057,-1.465,-8.728
0.521,-0.006,-0.886,4.517,-0.549,-10.315
0.515,-0.007,-0.875,1.038,0.183,-8.118
0.534,0.003,-0.870,-2.319,0.427,-5.188
0.560,-0.002,-0.858,-6.287,1.038,-3.296
0.571,-0.010,-0.825,-8.789,0.732,-3.235
0.589,-0.042,-0.794,-8.179,-0.854,-3.906
0.600,-0.059,-0.778,-6.104,-1.892,-6.287
0.610,-0.077,-0.779,-3.601,-2.319,-9.338
0.619,-0.074,-0.785,-1.770,-2.808,-11.719
0.614,-0.072,-0.781,-0.854,-3.113,-13.184
0.603,-0.073,-0.758,0.305,-3.113,-13.977
0.600,-0.068,-0.751,1.953,-1.221,-13.123
0.610,-0.071,-0.764,3.296,0.671,-11.292
0.605,-0.070,-0.786,4.456,1.038,-9.094
0.607,-0.078,-0.828,5.249,0.610,-7.446
0.607,-0.093,-0.868,4.150,0.061,-6.104
0.593,-0.090,-0.886,0.854,-0.061,-5.676
0.575,-0.089,-0.887,-2.563,0.000,-5.432
0.559,-0.091,-0.872,-5.005,-0.183,-5.432
